Student_ID,Study_Hours_Per_Week,Attendance_Percent,Quiz_Avg_Score,Sleep_Hours_Per_Night,Social_Media_Hours_Per_Day,Previous_GPA,Extracurricular_Activities,Parent_Education_Level,Current_GPA,Final_Score,Pass_Fail,Grade,Risk_Level,Parent_Education_Level_Encoded,Pass_Fail_Encoded,Grade_Encoded,Risk_Level_Encoded,Study_Efficiency,Sleep_Study_Ratio,Social_Media_Risk,Attendance_Study_Product,Study_Hours_Per_Week_scaled,Attendance_Percent_scaled,Quiz_Avg_Score_scaled,Sleep_Hours_Per_Night_scaled,Social_Media_Hours_Per_Day_scaled,Previous_GPA_scaled,Extracurricular_Activities_scaled,Parent_Education_Level_Encoded_scaled,Study_Efficiency_scaled,Sleep_Study_Ratio_scaled,Social_Media_Risk_scaled,Attendance_Study_Product_scaled,Current_GPA_scaled,Final_Score_scaled,Feature_Set,Cluster,PCA1,PCA2
S1154,22.3,63.4,38.5,6.5,9.15,3.15,1,PhD,1.88,37.3,Fail,F,High Risk,3,0,3,0,1.65,1.98,3.35,14.14,0.2318499008976234,-1.226137071027502,-1.464321031461837,-0.3783991893184451,2.424109357090489,0.4973403001677217,0.8509629433967631,2.1351072918515213,-0.3659632101425285,-0.2696126667196563,3.7655499348929102,-0.222934649428117,-0.7670721227279419,-0.9085160558400536,"[np.float64(0.2318499008976234), np.float64(-1.226137071027502), np.float64(-1.4643210314618367), np.float64(-0.3783991893184451), np.float64(2.424109357090489), np.float64(0.49734030016772174), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.3659632101425285), np.float64(-0.2696126667196563), np.float64(3.7655499348929102), np.float64(-0.22293464942811703), np.float64(-0.7670721227279419), np.float64(-0.9085160558400536)]",0,-1.3594038043406225,4.265942900770297
S1155,22.9,100.0,97.8,7.5,0.4,1.7,0,High School,2.36,47.3,Fail,F,Medium Risk,0,0,3,2,4.09,2.22,0.0,22.9,0.2945529909963696,1.5106508515345007,1.6079999619673664,0.3095993367150916,-0.9547228199424184,-1.4818655271546992,-1.1751393027860062,-1.1837123327881494,-0.1314847548067908,-0.2404810981924108,-0.7782514504048142,0.8641398122916382,0.42180297869089,-0.0356814775600856,"[np.float64(0.2945529909963696), np.float64(1.5106508515345007), np.float64(1.6079999619673664), np.float64(0.30959933671509166), np.float64(-0.9547228199424184), np.float64(-1.4818655271546992), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.13148475480679087), np.float64(-0.24048109819241087), np.float64(-0.7782514504048142), np.float64(0.8641398122916382), np.float64(0.42180297869089006), np.float64(-0.035681477560085655)]",0,1.3338852868353683,-1.7293437887791219
S1156,12.9,80.9,85.2,6.6,0.1,2.35,1,Master,2.11,47.9,Fail,F,Medium Risk,2,0,3,2,6.13,3.4,0.02,10.44,-0.7504985106494049,0.0824363892138932,0.9551965131105714,-0.3095993367150916,-1.0705684945835463,-0.5946353286998207,0.8509629433967631,1.028834083638298,0.0645546094903012,-0.0972508862667876,-0.7511242779552756,-0.682087104720708,-0.1974028032980849,0.0166885971367125,"[np.float64(-0.7504985106494049), np.float64(0.08243638921389324), np.float64(0.9551965131105714), np.float64(-0.30959933671509166), np.float64(-1.0705684945835465), np.float64(-0.5946353286998207), np.float64(0.8509629433967631), np.float64(1.0288340836382979), np.float64(0.06455460949030127), np.float64(-0.09725088626678768), np.float64(-0.7511242779552756), np.float64(-0.682087104720708), np.float64(-0.19740280329808496), np.float64(0.016688597136712544)]",0,-0.5324820510628183,-1.0777405338705142
S1157,38.7,80.2,51.2,7.3,4.4,3.62,0,PhD,2.35,62.1,Pass,D,Low Risk,3,1,2,1,1.29,1.3,0.87,31.04,1.945734363596694,0.0300934508042372,-0.8063366028522094,0.1719996315083841,0.589886175272625,1.1388759821274033,-1.1751393027860062,2.1351072918515213,-0.4005583920773094,-0.3521521108801849,0.401780551150117,1.874275213935338,0.3970347474113316,1.2561136982942671,"[np.float64(1.945734363596694), np.float64(0.030093450804237233), np.float64(-0.8063366028522094), np.float64(0.17199963150838418), np.float64(0.589886175272625), np.float64(1.1388759821274033), np.float64(-1.1751393027860062), np.float64(2.1351072918515213), np.float64(-0.4005583920773094), np.float64(-0.35215211088018494), np.float64(0.401780551150117), np.float64(1.874275213935338), np.float64(0.3970347474113316), np.float64(1.2561136982942671)]",0,2.4214648048130796,0.8760396819880598
S1158,24.7,79.6,100.0,9.0,4.9,4.0,1,High School,2.51,61.1,Pass,D,Low Risk,0,1,2,1,3.89,2.48,1.0,19.66,0.4826622612926091,-0.0147719249754683,1.721981516529664,1.3415971257653967,0.7829622996745054,1.6575644058394858,0.8509629433967631,-1.1837123327881494,-0.1507043003261136,-0.2089218989545617,0.5781071720721183,0.4620711757651535,0.7933264478842749,1.1688302404662705,"[np.float64(0.48266226129260914), np.float64(-0.014771924975468365), np.float64(1.7219815165296641), np.float64(1.3415971257653967), np.float64(0.7829622996745054), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.1507043003261136), np.float64(-0.2089218989545617), np.float64(0.5781071720721183), np.float64(0.4620711757651535), np.float64(0.7933264478842749), np.float64(1.1688302404662705)]",0,1.3926160673075714,-0.3289968206449266
S1159,8.1,83.0,84.6,5.5,0.4,1.53,0,Master,2.29,62.4,Pass,D,Low Risk,2,1,2,1,9.3,4.38,0.07,6.72,-1.2521232314393766,0.2394652044428601,0.9241106345935808,-1.0663977153519817,-0.9547228199424184,-1.713910348289052,-1.1751393027860062,1.028834083638298,0.369184405971567,0.0217030185527976,-0.6833063468314289,-1.1437214651770424,0.2484253597339774,1.282298735642666,"[np.float64(-1.2521232314393766), np.float64(0.23946520444286015), np.float64(0.9241106345935808), np.float64(-1.0663977153519817), np.float64(-0.9547228199424184), np.float64(-1.713910348289052), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(0.36918440597156704), np.float64(0.021703018552797698), np.float64(-0.6833063468314289), np.float64(-1.1437214651770424), np.float64(0.24842535973397747), np.float64(1.282298735642666)]",0,-0.6270411829420162,-1.7363126187443254
S1160,26.6,77.8,58.5,8.7,0.9,1.3,1,High School,1.77,60.6,Pass,D,Low Risk,0,1,2,1,2.12,2.23,0.2,20.69,0.6812220466053066,-0.149368052314583,-0.4281250808954949,1.1351975679553352,-0.7616466955405379,-2.0278533415884703,0.8509629433967631,-1.1837123327881494,-0.32079727817212,-0.239267282837109,-0.5069797259094277,0.5898892916979559,-1.0395226668030906,1.125188511552272,"[np.float64(0.6812220466053066), np.float64(-0.14936805231458303), np.float64(-0.4281250808954949), np.float64(1.1351975679553352), np.float64(-0.7616466955405379), np.float64(-2.0278533415884703), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.32079727817212), np.float64(-0.239267282837109), np.float64(-0.5069797259094277), np.float64(0.5898892916979559), np.float64(-1.0395226668030906), np.float64(1.125188511552272)]",0,1.0908608737440952,-0.19207794580891208
S1161,10.3,71.4,15.0,9.0,0.1,4.0,1,Bachelor,2.22,26.2,Fail,F,High Risk,1,0,3,0,1.33,5.73,0.03,7.35,-1.0222119010773063,-0.6279320606314353,-2.6818512733772883,1.3415971257653967,-1.0705684945835463,1.6575644058394858,0.8509629433967631,-0.0774391245749257,-0.3967144829734448,0.1855680915185531,-0.7375606917305063,-1.065541452519115,0.0750477407770648,-1.8773624377308176,"[np.float64(-1.0222119010773063), np.float64(-0.6279320606314353), np.float64(-2.6818512733772883), np.float64(1.3415971257653967), np.float64(-1.0705684945835465), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.39671448297344486), np.float64(0.18556809151855314), np.float64(-0.7375606917305063), np.float64(-1.065541452519115), np.float64(0.07504774077706486), np.float64(-1.8773624377308178)]",0,-1.5182784924546355,0.7172611159871088
S1162,27.9,71.8,100.0,6.8,1.0,3.11,1,Bachelor,2.85,60.9,Pass,D,Low Risk,1,1,2,1,3.46,1.66,0.28,20.03,0.817078741819257,-0.5980218101116326,1.721981516529664,-0.1719996315083841,-0.7230314706601618,0.4427415187243445,0.8509629433967631,-0.0774391245749257,-0.1920263231926575,-0.3084547580893168,-0.3984710361112731,0.5079864212944127,1.6354463113892816,1.151373548900671,"[np.float64(0.817078741819257), np.float64(-0.5980218101116326), np.float64(1.7219815165296641), np.float64(-0.17199963150838418), np.float64(-0.7230314706601618), np.float64(0.44274151872434453), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.19202632319265753), np.float64(-0.3084547580893168), np.float64(-0.39847103611127316), np.float64(0.5079864212944127), np.float64(1.6354463113892816), np.float64(1.151373548900671)]",0,1.9077155343779888,-1.0850266914174658
S1163,31.6,79.5,37.2,3.8,4.5,2.11,0,Bachelor,2.33,43.4,Fail,F,Medium Risk,1,0,3,2,1.14,0.82,0.92,25.12,1.2037477974281938,-0.0222494876054187,-1.5316737682486488,-2.235995209608994,0.6285014001530009,-0.9222280173600838,-1.1751393027860062,-0.0774391245749257,-0.4149730512168015,-0.4104152479346757,0.4695984822739636,1.139631285467193,0.3474982848522135,-0.376086963089273,"[np.float64(1.2037477974281938), np.float64(-0.022249487605418766), np.float64(-1.5316737682486488), np.float64(-2.235995209608994), np.float64(0.6285014001530009), np.float64(-0.9222280173600838), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.4149730512168015), np.float64(-0.41041524793467576), np.float64(0.46959848227396367), np.float64(1.139631285467193), np.float64(0.34749828485221357), np.float64(-0.37608696308927303)]",0,1.0059604719276054,1.503156345817944
S1164,11.8,71.8,32.1,6.1,2.2,3.23,0,PhD,1.57,20.2,Fail,F,High Risk,3,0,3,0,2.51,3.42,0.62,8.47,-0.86545417583044,-0.5980218101116326,-1.7959037356430658,-0.65359859973186,-0.2596487720956488,0.6065378630544761,-1.1751393027860062,2.1351072918515213,-0.2833191644094406,-0.0948232555561839,0.0626908955308838,-0.9265547633494656,-1.5348872923942705,-2.401063184698798,"[np.float64(-0.86545417583044), np.float64(-0.5980218101116326), np.float64(-1.7959037356430658), np.float64(-0.65359859973186), np.float64(-0.2596487720956488), np.float64(0.6065378630544761), np.float64(-1.1751393027860062), np.float64(2.1351072918515213), np.float64(-0.28331916440944066), np.float64(-0.0948232555561839), np.float64(0.06269089553088388), np.float64(-0.9265547633494656), np.float64(-1.5348872923942705), np.float64(-2.4010631846987986)]",0,-2.431964220055624,1.8637154531556541
S1165,29.6,69.3,85.5,8.9,1.3,0.7499999999999998,1,Bachelor,2.27,51.5,Pass,D,Medium Risk,1,1,2,2,2.79,2.06,0.4,20.51,0.9947374970990388,-0.7849608758604033,0.9707394523690664,1.2727972731620434,-0.6071857960190336,-2.778586586434906,0.8509629433967631,-0.0774391245749257,-0.2564118006823888,-0.2599021438772411,-0.2357080014140412,0.5675521452242623,0.1988888971748594,0.3309090453175011,"[np.float64(0.9947374970990389), np.float64(-0.7849608758604033), np.float64(0.9707394523690664), np.float64(1.2727972731620434), np.float64(-0.6071857960190336), np.float64(-2.7785865864349066), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.2564118006823888), np.float64(-0.25990214387724114), np.float64(-0.23570800141404125), np.float64(0.5675521452242623), np.float64(0.1988888971748594), np.float64(0.3309090453175011)]",0,1.2794368963020637,-0.2696361055829611
S1166,24.1,81.6,100.0,7.0,1.4,2.8,0,Bachelor,2.16,55.8,Pass,D,Medium Risk,1,1,2,2,3.98,1.98,0.26,19.67,0.4199591711938629,0.1347793276235481,1.721981516529664,-0.0343999263016767,-0.5685705711386575,0.0196009625381716,-1.1751393027860062,-0.0774391245749257,-0.1420555048424183,-0.2696126667196563,-0.4255982085608118,0.4633121283470255,-0.0735616469002892,0.7062279139778871,"[np.float64(0.4199591711938629), np.float64(0.13477932762354816), np.float64(1.7219815165296641), np.float64(-0.034399926301676716), np.float64(-0.5685705711386575), np.float64(0.019600962538171687), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.14205550484241836), np.float64(-0.2696126667196563), np.float64(-0.4255982085608118), np.float64(0.46331212834702556), np.float64(-0.07356164690028928), np.float64(0.7062279139778871)]",0,0.986789390439369,-0.8715635635468609
S1167,28.2,76.2,92.7,5.5,0.0,3.06,0,Master,2.4,43.2,Fail,F,Medium Risk,2,0,3,2,3.17,1.33,0.0,21.49,0.8484302868686303,-0.2690090543937958,1.3437699945729495,-1.0663977153519817,-1.1091837194639227,0.3744930419201234,-1.1751393027860062,1.028834083638298,-0.2198946641956755,-0.3485106648142792,-0.7782514504048142,0.6891654982477049,0.5208759038091262,-0.393543654654872,"[np.float64(0.8484302868686303), np.float64(-0.26900905439379585), np.float64(1.3437699945729495), np.float64(-1.0663977153519817), np.float64(-1.1091837194639227), np.float64(0.3744930419201234), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(-0.21989466419567552), np.float64(-0.3485106648142792), np.float64(-0.7782514504048142), np.float64(0.6891654982477049), np.float64(0.5208759038091262), np.float64(-0.393543654654872)]",0,1.0453232459047697,-0.5711009411926827
S1168,39.0,100.0,76.3,6.2,1.1,3.54,0,PhD,3.08,66.6,Pass,C,Low Risk,3,1,1,1,1.91,1.09,0.0,39.0,1.977085908646067,1.5106508515345007,0.4940893151085491,-0.584798747128506,-0.6844162457797857,1.029678419240649,-1.1751393027860062,2.1351072918515213,-0.3409778009674089,-0.3776422333415246,-0.7782514504048142,2.862073469105344,2.205115630819139,1.648889258520252,"[np.float64(1.977085908646067), np.float64(1.5106508515345007), np.float64(0.4940893151085491), np.float64(-0.584798747128506), np.float64(-0.6844162457797857), np.float64(1.029678419240649), np.float64(-1.1751393027860062), np.float64(2.1351072918515213), np.float64(-0.3409778009674089), np.float64(-0.37764223334152464), np.float64(-0.7782514504048142), np.float64(2.862073469105344), np.float64(2.205115630819139), np.float64(1.6488892585202521)]",0,4.1089432305258695,-1.5722737737148467
S1169,17.5,42.925,76.9,8.3,3.1,1.99,1,High School,2.19,40.3,Fail,F,Medium Risk,0,0,3,2,4.16,3.19,1.77,7.51,-0.2697748198923485,-2.7571680195099337,0.5251751936255398,0.8599981575419215,0.0878882518277358,-1.086024361690215,0.8509629433967631,-1.1837123327881494,-0.1247579138750278,-0.1227410087281274,1.6225033113793563,-1.045686211209165,0.0007430469383872,-0.6466656823560631,"[np.float64(-0.2697748198923485), np.float64(-2.7571680195099337), np.float64(0.5251751936255398), np.float64(0.8599981575419215), np.float64(0.08788825182773588), np.float64(-1.086024361690215), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.12475791387502785), np.float64(-0.1227410087281274), np.float64(1.6225033113793563), np.float64(-1.045686211209165), np.float64(0.0007430469383872382), np.float64(-0.6466656823560631)]",0,-1.1630800987844712,1.8133413968325898
S1170,12.5,96.4,82.1,7.8,9.15,2.87,1,PhD,1.94,32.9,Fail,F,High Risk,3,0,3,0,6.08,4.14,0.33,12.05,-0.7923005707152359,1.2414585968562712,0.794586140772788,0.5159988945251526,2.424109357090489,0.115148830064082,0.8509629433967631,2.1351072918515213,0.0597497231104705,-0.0074285499744477,-0.3306531049874265,-0.4822937390393372,-0.6184627350505878,-1.2925632702832393,"[np.float64(-0.7923005707152359), np.float64(1.2414585968562712), np.float64(0.794586140772788), np.float64(0.5159988945251526), np.float64(2.424109357090489), np.float64(0.11514883006408205), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(0.059749723110470596), np.float64(-0.007428549974447729), np.float64(-0.3306531049874265), np.float64(-0.4822937390393372), np.float64(-0.6184627350505878), np.float64(-1.2925632702832393)]",0,-1.2467671096003814,0.2088683928859088
S1171,11.1,98.7,80.2,6.6,5.6,2.06,1,High School,2.09,51.3,Pass,D,Medium Risk,0,1,2,2,6.63,3.92,0.07,10.96,-0.9386077809456445,1.4134425373451402,0.6961475254689861,-0.3095993367150916,1.0532688738371376,-0.9904764941643048,0.8509629433967631,-1.1837123327881494,0.1126034732886081,-0.0341324877910893,-0.6833063468314289,-0.6175575704633707,-0.246939265857203,0.3134523537519015,"[np.float64(-0.9386077809456443), np.float64(1.4134425373451402), np.float64(0.6961475254689861), np.float64(-0.30959933671509166), np.float64(1.0532688738371376), np.float64(-0.9904764941643049), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(0.11260347328860816), np.float64(-0.034132487791089315), np.float64(-0.6833063468314289), np.float64(-0.6175575704633707), np.float64(-0.246939265857203), np.float64(0.3134523537519015)]",0,-0.45452350161890426,-1.0469467896857005
S1172,11.8,48.9,70.6,6.4,0.1,3.0,0,Master,1.76,45.3,Fail,F,Medium Risk,2,0,3,2,5.52,3.58,0.05,5.77,-0.86545417583044,-2.310383652370372,0.1987734691971415,-0.4471990419217985,-1.0705684945835463,0.2925948697550576,-1.1751393027860062,1.028834083638298,0.0059349956563668,-0.0754022098713536,-0.7104335192809677,-1.26161196045487,-1.0642908980826498,-0.2102483932160792,"[np.float64(-0.86545417583044), np.float64(-2.310383652370372), np.float64(0.19877346919714156), np.float64(-0.4471990419217985), np.float64(-1.0705684945835465), np.float64(0.2925948697550576), np.float64(-1.1751393027860062), np.float64(1.0288340836382979), np.float64(0.005934995656366828), np.float64(-0.07540220987135361), np.float64(-0.7104335192809677), np.float64(-1.26161196045487), np.float64(-1.0642908980826498), np.float64(-0.21024839321607924)]",0,-1.636628015497683,0.44753154080548496
S1173,19.2,74.9,67.1,6.4,6.9,2.08,0,High School,1.58,45.5,Fail,F,Medium Risk,0,0,3,2,3.32,2.25,1.73,14.38,-0.0921160646125669,-0.3662173685831563,0.0174391778480317,-0.4471990419217985,1.5552667972820269,-0.9631771034426164,-1.1751393027860062,-1.1837123327881494,-0.2054800050561834,-0.2368396521265052,1.568248966480279,-0.1931517874631922,-1.5101190611147115,-0.1927917016504796,"[np.float64(-0.09211606461256691), np.float64(-0.36621736858315634), np.float64(0.01743917784803175), np.float64(-0.4471990419217985), np.float64(1.5552667972820269), np.float64(-0.9631771034426164), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.20548000505618347), np.float64(-0.2368396521265052), np.float64(1.568248966480279), np.float64(-0.1931517874631922), np.float64(-1.5101190611147115), np.float64(-0.19279170165047962)]",0,-0.9206734863056187,1.9337946281546363
S1174,23.4,74.4,63.7,5.6,4.6,2.47,1,High School,2.27,43.5,Fail,F,Medium Risk,0,0,3,2,2.61,1.63,1.18,17.41,0.3468055660786583,-0.4036051817329105,-0.1587141337482459,-0.9975978627486284,0.6671166250333769,-0.4308389843696891,0.8509629433967631,-1.1837123327881494,-0.2737093916497792,-0.3120962041552225,0.822251724117966,0.1828568448439834,0.1988888971748594,-0.3673586173064732,"[np.float64(0.34680556607865837), np.float64(-0.4036051817329105), np.float64(-0.1587141337482459), np.float64(-0.9975978627486284), np.float64(0.6671166250333769), np.float64(-0.43083898436968915), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.27370939164977925), np.float64(-0.3120962041552225), np.float64(0.822251724117966), np.float64(0.18285684484398343), np.float64(0.1988888971748594), np.float64(-0.3673586173064732)]",0,0.17455232358780862,1.1271039234221645
S1175,22.8,58.9,49.9,9.4,4.5,2.0,1,Bachelor,1.68,47.1,Fail,F,Medium Risk,1,0,3,2,2.1,2.8,1.85,13.43,0.2841024759799121,-1.562627389375289,-0.873689339639022,1.6167965361788117,0.6285014001530009,-1.0723746663293707,0.8509629433967631,-0.0774391245749257,-0.3227192327240522,-0.1700798075849011,1.731012001177511,-0.3110422827410197,-1.262436748319122,-0.0531381691256846,"[np.float64(0.2841024759799121), np.float64(-1.562627389375289), np.float64(-0.873689339639022), np.float64(1.6167965361788117), np.float64(0.6285014001530009), np.float64(-1.0723746663293707), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.32271923272405223), np.float64(-0.17007980758490118), np.float64(1.731012001177511), np.float64(-0.3110422827410197), np.float64(-1.262436748319122), np.float64(-0.05313816912568464)]",0,-0.6557348048172902,2.313304616762049
